"rown","ID","condition","genre","prime_order","probe","wm","wm_response","confidence","question_n","question","rating","mean_rating","open_text","final_eval","knew_piece","EXPRA","sex","age","exp_inf","rep_exp"
2019,"4195","baseline","rock",2,"CMFSJBNR","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","5","5","",NA,2,"537481",2,19,"2","0"
2020,"4195","baseline","rock",2,"CMFSJBNR","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","5","",NA,2,"537481",2,19,"2","0"
2023,"4195","low","rock",2,"GYWLNPHM","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,2,"537481",2,19,"0","1"
2024,"4195","low","rock",2,"GYWLNPHM","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,2,"537481",2,19,"0","1"
2025,"4195","low","rock",2,"GYWLNPHM","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","5","6","",NA,2,"537481",2,19,"0","1"
2026,"4195","low","rock",2,"GYWLNPHM","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,2,"537481",2,19,"0","1"
2029,"4195","high","rock",2,"LXZNFMHY","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,2,"537481",2,19,"1","2"
2030,"4195","high","rock",2,"LXZNFMHY","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","6","",NA,2,"537481",2,19,"1","2"
2031,"4195","high","rock",2,"LXZNFMHY","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,2,"537481",2,19,"1","2"
2032,"4195","high","rock",2,"LXZNFMHY","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,2,"537481",2,19,"1","2"
2038,"4195","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","4","6","",NA,1,"537481",2,19,"2","0"
2039,"4195","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,1,"537481",2,19,"2","0"
2040,"4195","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,1,"537481",2,19,"2","0"
2041,"4195","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","6","",NA,1,"537481",2,19,"2","0"
2044,"4195","low","classical",2,"YQGNSXCL","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","6","",NA,1,"537481",2,19,"0","1"
2045,"4195","low","classical",2,"YQGNSXCL","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,1,"537481",2,19,"0","1"
2046,"4195","low","classical",2,"YQGNSXCL","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,1,"537481",2,19,"0","1"
2047,"4195","low","classical",2,"YQGNSXCL","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","6","",NA,1,"537481",2,19,"0","1"
2050,"4195","high","classical",2,"HBRTVNPC","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,1,"537481",2,19,"1","2"
2051,"4195","high","classical",2,"HBRTVNPC","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,1,"537481",2,19,"1","2"
2052,"4195","high","classical",2,"HBRTVNPC","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","6","",NA,1,"537481",2,19,"1","2"
2053,"4195","high","classical",2,"HBRTVNPC","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,1,"537481",2,19,"1","2"
2059,"4246","baseline","classical",1,"GTVXCRHS","1","GTVXEKMS",2,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","7","",NA,1,"818558",2,26,"2","0"
2060,"4246","baseline","classical",1,"GTVXCRHS","1","GTVXEKMS",2,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","7","",NA,1,"818558",2,26,"2","0"
2061,"4246","baseline","classical",1,"GTVXCRHS","1","GTVXEKMS",2,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","7","",NA,1,"818558",2,26,"2","0"
2062,"4246","baseline","classical",1,"GTVXCRHS","1","GTVXEKMS",2,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","7","",NA,1,"818558",2,26,"2","0"
2065,"4246","high","classical",1,"HZSCMJPR","1","HZSOHLPC",1,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","7","",NA,1,"818558",2,26,"1","1"
2066,"4246","high","classical",1,"HZSCMJPR","1","HZSOHLPC",1,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","7","",NA,1,"818558",2,26,"1","1"
2067,"4246","high","classical",1,"HZSCMJPR","1","HZSOHLPC",1,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","7","",NA,1,"818558",2,26,"1","1"
2068,"4246","high","classical",1,"HZSCMJPR","1","HZSOHLPC",1,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","7","",NA,1,"818558",2,26,"1","1"
2071,"4246","low","classical",1,"PLBCWYZN","1","PLDTUSZN",1,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","6","",NA,1,"818558",2,26,"0","2"
2072,"4246","low","classical",1,"PLBCWYZN","1","PLDTUSZN",1,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,1,"818558",2,26,"0","2"
2073,"4246","low","classical",1,"PLBCWYZN","1","PLDTUSZN",1,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,1,"818558",2,26,"0","2"
2074,"4246","low","classical",1,"PLBCWYZN","1","PLDTUSZN",1,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,1,"818558",2,26,"0","2"
2086,"4246","high","rock",1,"GDRXBZYH","1","GDRXXXH",1,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,2,"818558",2,26,"1","1"
2087,"4246","high","rock",1,"GDRXBZYH","1","GDRXXXH",1,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,2,"818558",2,26,"1","1"
2088,"4246","high","rock",1,"GDRXBZYH","1","GDRXXXH",1,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,2,"818558",2,26,"1","1"
2089,"4246","high","rock",1,"GDRXBZYH","1","GDRXXXH",1,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,2,"818558",2,26,"1","1"
2092,"4246","low","rock",1,"QNVFYBLT","1","QNTVXXLT",1,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,2,"818558",2,26,"0","2"
2093,"4246","low","rock",1,"QNVFYBLT","1","QNTVXXLT",1,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,2,"818558",2,26,"0","2"
2094,"4246","low","rock",1,"QNVFYBLT","1","QNTVXXLT",1,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,2,"818558",2,26,"0","2"
2095,"4246","low","rock",1,"QNVFYBLT","1","QNTVXXLT",1,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,2,"818558",2,26,"0","2"
2101,"4258","baseline","rock",1,"RCYMGWBS","1","RCYMGWBS",5,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","5","",NA,2,"0",1,22,"2","0"
2102,"4258","baseline","rock",1,"RCYMGWBS","1","RCYMGWBS",5,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","5","",NA,2,"0",1,22,"2","0"
2103,"4258","baseline","rock",1,"RCYMGWBS","1","RCYMGWBS",5,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","5","5","",NA,2,"0",1,22,"2","0"
2104,"4258","baseline","rock",1,"RCYMGWBS","1","RCYMGWBS",5,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","5","",NA,2,"0",1,22,"2","0"
2107,"4258","high","rock",1,"GDRXBZYH","1","GDRXV",4,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","5","",NA,2,"0",1,22,"1","1"
2108,"4258","high","rock",1,"GDRXBZYH","1","GDRXV",4,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","5","5","",NA,2,"0",1,22,"1","1"
2109,"4258","high","rock",1,"GDRXBZYH","1","GDRXV",4,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","5","5","",NA,2,"0",1,22,"1","1"
2110,"4258","high","rock",1,"GDRXBZYH","1","GDRXV",4,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","5","",NA,2,"0",1,22,"1","1"
2113,"4258","low","rock",1,"QNVFYBLT","1","QNVFYBLT",5,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,2,"0",1,22,"0","2"
2114,"4258","low","rock",1,"QNVFYBLT","1","QNVFYBLT",5,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,2,"0",1,22,"0","2"
2115,"4258","low","rock",1,"QNVFYBLT","1","QNVFYBLT",5,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,2,"0",1,22,"0","2"
2116,"4258","low","rock",1,"QNVFYBLT","1","QNVFYBLT",5,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","6","",NA,2,"0",1,22,"0","2"
2122,"4258","baseline","classical",1,"GTVXCRHS","1","GTVXCRHS",5,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","3","4","",NA,1,"0",1,22,"2","0"
2123,"4258","baseline","classical",1,"GTVXCRHS","1","GTVXCRHS",5,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","5","4","",NA,1,"0",1,22,"2","0"
2124,"4258","baseline","classical",1,"GTVXCRHS","1","GTVXCRHS",5,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","3","4","",NA,1,"0",1,22,"2","0"
2125,"4258","baseline","classical",1,"GTVXCRHS","1","GTVXCRHS",5,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","4","",NA,1,"0",1,22,"2","0"
2128,"4258","high","classical",1,"HZSCMJPR","1","HZSCMJPR",5,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","3","4","",NA,1,"0",1,22,"1","1"
2129,"4258","high","classical",1,"HZSCMJPR","1","HZSCMJPR",5,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","3","4","",NA,1,"0",1,22,"1","1"
2130,"4258","high","classical",1,"HZSCMJPR","1","HZSCMJPR",5,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","3","4","",NA,1,"0",1,22,"1","1"
2131,"4258","high","classical",1,"HZSCMJPR","1","HZSCMJPR",5,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","4","",NA,1,"0",1,22,"1","1"
2143,"4267","baseline","classical",1,"GTVXCRHS","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,3,"409391",2,19,"2","0"
2144,"4267","baseline","classical",1,"GTVXCRHS","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,3,"409391",2,19,"2","0"
2145,"4267","baseline","classical",1,"GTVXCRHS","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","5","6","",NA,3,"409391",2,19,"2","0"
2146,"4267","baseline","classical",1,"GTVXCRHS","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","6","",NA,3,"409391",2,19,"2","0"
2149,"4267","high","classical",1,"HZSCMJPR","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,3,"409391",2,19,"1","1"
2150,"4267","high","classical",1,"HZSCMJPR","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,3,"409391",2,19,"1","1"
2151,"4267","high","classical",1,"HZSCMJPR","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","5","6","",NA,3,"409391",2,19,"1","1"
2152,"4267","high","classical",1,"HZSCMJPR","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","6","",NA,3,"409391",2,19,"1","1"
2155,"4267","low","classical",1,"PLBCWYZN","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,3,"409391",2,19,"0","2"
2156,"4267","low","classical",1,"PLBCWYZN","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,3,"409391",2,19,"0","2"
2157,"4267","low","classical",1,"PLBCWYZN","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,3,"409391",2,19,"0","2"
2158,"4267","low","classical",1,"PLBCWYZN","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","6","",NA,3,"409391",2,19,"0","2"
2164,"4267","baseline","rock",1,"RCYMGWBS","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","6","",NA,3,"409391",2,19,"2","0"
2165,"4267","baseline","rock",1,"RCYMGWBS","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,3,"409391",2,19,"2","0"
2166,"4267","baseline","rock",1,"RCYMGWBS","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,3,"409391",2,19,"2","0"
2167,"4267","baseline","rock",1,"RCYMGWBS","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","6","",NA,3,"409391",2,19,"2","0"
2170,"4267","high","rock",1,"GDRXBZYH","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","6","",NA,3,"409391",2,19,"1","1"
2171,"4267","high","rock",1,"GDRXBZYH","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,3,"409391",2,19,"1","1"
2172,"4267","high","rock",1,"GDRXBZYH","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,3,"409391",2,19,"1","1"
2173,"4267","high","rock",1,"GDRXBZYH","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","6","",NA,3,"409391",2,19,"1","1"
2176,"4267","low","rock",1,"QNVFYBLT","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","6","",NA,3,"409391",2,19,"0","2"
2177,"4267","low","rock",1,"QNVFYBLT","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,3,"409391",2,19,"0","2"
2178,"4267","low","rock",1,"QNVFYBLT","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,3,"409391",2,19,"0","2"
2179,"4267","low","rock",1,"QNVFYBLT","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","6","",NA,3,"409391",2,19,"0","2"
2185,"4276","baseline","classical",1,"GTVXCRHS","1","GTVRCXHS",4,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","6","",NA,1,"316617",2,25,"2","0"
2186,"4276","baseline","classical",1,"GTVXCRHS","1","GTVRCXHS",4,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","5","6","",NA,1,"316617",2,25,"2","0"
2187,"4276","baseline","classical",1,"GTVXCRHS","1","GTVRCXHS",4,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","6","",NA,1,"316617",2,25,"2","0"
2188,"4276","baseline","classical",1,"GTVXCRHS","1","GTVRCXHS",4,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,1,"316617",2,25,"2","0"
2191,"4276","high","classical",1,"HZSCMJPR","1","HZPCRJ",2,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","7","",NA,1,"316617",2,25,"1","1"
2192,"4276","high","classical",1,"HZSCMJPR","1","HZPCRJ",2,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","7","",NA,1,"316617",2,25,"1","1"
2193,"4276","high","classical",1,"HZSCMJPR","1","HZPCRJ",2,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","7","",NA,1,"316617",2,25,"1","1"
2194,"4276","high","classical",1,"HZSCMJPR","1","HZPCRJ",2,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","7","",NA,1,"316617",2,25,"1","1"
2197,"4276","low","classical",1,"PLBCWYZN","1","PCHRMYN",1,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","4","",NA,1,"316617",2,25,"0","2"
2198,"4276","low","classical",1,"PLBCWYZN","1","PCHRMYN",1,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","4","4","",NA,1,"316617",2,25,"0","2"
2199,"4276","low","classical",1,"PLBCWYZN","1","PCHRMYN",1,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","3","4","",NA,1,"316617",2,25,"0","2"
2200,"4276","low","classical",1,"PLBCWYZN","1","PCHRMYN",1,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","3","4","",NA,1,"316617",2,25,"0","2"
2206,"4276","baseline","rock",1,"RCYMGWBS","1","CBGMS",2,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","5","",NA,4,"316617",2,25,"2","0"
2207,"4276","baseline","rock",1,"RCYMGWBS","1","CBGMS",2,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","5","",NA,4,"316617",2,25,"2","0"
2208,"4276","baseline","rock",1,"RCYMGWBS","1","CBGMS",2,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","5","5","",NA,4,"316617",2,25,"2","0"
2209,"4276","baseline","rock",1,"RCYMGWBS","1","CBGMS",2,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","4","5","",NA,4,"316617",2,25,"2","0"
2227,"4291","baseline","rock",1,"RCYMGWBS","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,2,"XXXXX",1,20,"2","0"
2228,"4291","baseline","rock",1,"RCYMGWBS","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","6","",NA,2,"XXXXX",1,20,"2","0"
2229,"4291","baseline","rock",1,"RCYMGWBS","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","5","6","",NA,2,"XXXXX",1,20,"2","0"
2230,"4291","baseline","rock",1,"RCYMGWBS","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","4","6","",NA,2,"XXXXX",1,20,"2","0"
2233,"4291","high","rock",1,"GDRXBZYH","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","7","",NA,2,"XXXXX",1,20,"1","1"
2234,"4291","high","rock",1,"GDRXBZYH","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","7","",NA,2,"XXXXX",1,20,"1","1"
2235,"4291","high","rock",1,"GDRXBZYH","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","7","",NA,2,"XXXXX",1,20,"1","1"
2236,"4291","high","rock",1,"GDRXBZYH","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","7","",NA,2,"XXXXX",1,20,"1","1"
2239,"4291","low","rock",1,"QNVFYBLT","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,2,"XXXXX",1,20,"0","2"
2240,"4291","low","rock",1,"QNVFYBLT","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,2,"XXXXX",1,20,"0","2"
2241,"4291","low","rock",1,"QNVFYBLT","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,2,"XXXXX",1,20,"0","2"
2242,"4291","low","rock",1,"QNVFYBLT","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,2,"XXXXX",1,20,"0","2"
2248,"4291","baseline","classical",1,"GTVXCRHS","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,1,"XXXXX",1,20,"2","0"
2249,"4291","baseline","classical",1,"GTVXCRHS","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","5","6","",NA,1,"XXXXX",1,20,"2","0"
2250,"4291","baseline","classical",1,"GTVXCRHS","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","6","",NA,1,"XXXXX",1,20,"2","0"
2251,"4291","baseline","classical",1,"GTVXCRHS","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","6","",NA,1,"XXXXX",1,20,"2","0"
2254,"4291","high","classical",1,"HZSCMJPR","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","5","",NA,1,"XXXXX",1,20,"1","1"
2255,"4291","high","classical",1,"HZSCMJPR","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","5","5","",NA,1,"XXXXX",1,20,"1","1"
2256,"4291","high","classical",1,"HZSCMJPR","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","5","",NA,1,"XXXXX",1,20,"1","1"
2257,"4291","high","classical",1,"HZSCMJPR","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","5","",NA,1,"XXXXX",1,20,"1","1"
